,f0,w0,beta,error
30,6.656794297610701,4.384329935441354,0.9209369455637091,3.2236324888315145e-05
31,6.657546545516344,4.384415682636607,0.9210461663814428,3.211556892201273e-05
32,6.658291793361871,4.384500625702322,0.9211543743184549,3.1997059013675964e-05
33,6.659030108327586,4.384584772470809,0.921261579032698,3.188075263324592e-05
34,6.659761556911525,4.38466813069269,0.9213677900851756,3.176660807654973e-05
35,6.660486204937103,4.384750708037833,0.9214730169410241,3.1654584448695026e-05
36,6.661204117560554,4.384832512096336,0.9215772689704975,3.154464164781043e-05
37,6.661915359278445,4.384913550379407,0.9216805554500711,3.143674034913481e-05
38,6.662619993934948,4.384993830320344,0.9217828855634024,3.133084198942306e-05
39,6.663318084729144,4.385073359275377,0.9218842684023815,3.1226908751706056e-05
40,6.6640096942220755,4.385152144524592,0.921984712968128,3.112490355035393e-05
41,6.664694884343866,4.385230193272782,0.9220842281719345,3.1024790016461205e-05
42,6.665373716400663,4.385307512650345,0.9221828228363067,3.0926532483516686e-05
43,6.666046251081514,4.385384109714117,0.9222805056958647,3.083009597340121e-05
44,6.666712548465157,4.385459991448193,0.9223772853983411,3.073544618266401e-05
45,6.667372668026728,4.385535164764791,0.9224731705054899,3.0642549469076706e-05
46,6.668026668644379,4.385609636505095,0.92256816949401,3.055137283846861e-05
47,6.668674608605832,4.385683413439981,0.9226622907564871,3.046188393186355e-05
48,6.669316545614803,4.385756502270897,0.9227555426022845,3.0374051012838553e-05
49,6.6699525367974015,4.3858289096306144,0.9228479332584267,3.0287842955179322e-05
50,6.670582638708442,4.385900642083986,0.9229394708705166,3.020322923077949e-05
51,6.671206907337635,4.385971706128792,0.9230301635035483,3.0120179897775333e-05
52,6.671825398115746,4.386042108196388,0.9231200191428385,3.0038665588962783e-05
53,6.672438165920652,4.386111854652554,0.9232090456948129,2.995865750040851e-05
54,6.673045265083335,4.38618095179817,0.9232972509878938,2.9880127380331786e-05
55,6.673646749393804,4.386249405869955,0.9233846427733091,2.9803047518197933e-05
56,6.674242672106971,4.386317223041196,0.9234712287259358,2.972739073403217e-05
57,6.674833085948381,4.3863844094224715,0.923557016445072,2.9653130367964588e-05
58,6.675418043119894,4.386450971062308,0.9236420134552726,2.9580240269992593e-05
59,6.675997595305417,4.386516913947932,0.9237262272071305,2.9508694789923378e-05
60,6.676571793676396,4.386582244005903,0.9238096650780425,2.9438468767565612e-05
61,6.677140688897308,4.386646967102821,0.9238923343730172,2.936953752308638e-05
62,6.677704331131151,4.3867110890459555,0.9239742423254131,2.9301876847586784e-05
63,6.678262770044745,4.386774615583929,0.9240553960976989,2.9235462993860695e-05
64,6.67881605481408,4.386837552407379,0.9241358027822011,2.9170272667333004e-05
65,6.67936423412955,4.386899905149573,0.9242154694018452,2.9106283017201765e-05
66,6.679907356201084,4.386961679387042,0.9242944029108696,2.9043471627752317e-05
67,6.680445468763343,4.387022880640223,0.9243726101955642,2.898181650983584e-05
68,6.680978619080676,4.387083514374042,0.9244500980749871,2.892129609254419e-05
69,6.681506853952193,4.387143585998592,0.9245268733016276,2.8861889215024798e-05
70,6.682030219716637,4.38720310086965,0.92460294256215,2.880357511849443e-05
71,6.6825487622573005,4.3872620642893025,0.9246783124780634,2.874633343838815e-05
72,6.68306252700684,4.387320481506585,0.9247529896063871,2.8690144196668194e-05
73,6.683571558951979,4.387378357717969,0.9248269804403266,2.86349877943178e-05
74,6.684075902638294,4.387435698068023,0.924900291409953,2.8580845003938973e-05
75,6.684575602174791,4.387492507649889,0.924972928882849,2.852769696254859e-05
76,6.685070701238544,4.3875487915059255,0.9250448991647491,2.8475525164477858e-05
77,6.6855612430791975,4.387604554628215,0.9251162085001896,2.8424311454441926e-05
78,6.686047270523499,4.3876598019590904,0.925186863073147,2.837403802073987e-05
79,6.686528825979692,4.387714538391716,0.9252568690076562,2.832468738858596e-05
80,6.6870059514418685,4.387768768770606,0.9253262323684108,2.8276242413587073e-05
81,6.687478688494406,4.387822497892121,0.9253949591614123,2.8228686275336572e-05
82,6.687947078316128,4.387875730505011,0.9254630553345707,2.8182002471145662e-05
83,6.6884111616846385,4.387928471310923,0.925530526778275,2.813617480989801e-05
84,6.6888709789803915,4.387980724964941,0.925597379325979,2.8091187406027504e-05
85,6.689326570190907,4.388032496076009,0.9256636187548356,2.8047024673616514e-05
86,6.68977797491485,4.388083789207484,0.9257292507862299,2.8003671320608264e-05
87,6.690225232366002,4.388134608877604,0.9257942810863669,2.7961112343142204e-05
88,6.690668381377345,4.388184959559987,0.9258587152668419,2.7919333019987696e-05
89,6.691107460404934,4.3882348456840745,0.9259225588851693,2.787831890711352e-05
90,6.691542507531814,4.388284271635615,0.9259858174453982,2.7838055832334304e-05
91,6.691973560471907,4.388333241757181,0.9260484963985725,2.7798529890085807e-05
92,6.692400656573785,4.3883817603485324,0.9261106011433361,2.775972743630112e-05
93,6.692823832824452,4.388429831667124,0.9261721370264507,2.7721635083378892e-05
94,6.6932431258530505,4.388477459928573,0.926233109343312,2.7684239695255866e-05
95,6.6936585719345905,4.388524649307059,0.9262935233384814,2.7647528382581552e-05
96,6.694070206993548,4.388571403935782,0.926353384206201,2.7611488497981998e-05
97,6.694478066607465,4.388617727907408,0.92641269709089,2.757610763142229e-05
98,6.694882186010525,4.388663625274456,0.9264714670876797,2.7541373605655716e-05
99,6.695282600097045,4.388709100049772,0.9265296992428839,2.7507274471765577e-05
100,6.695679343425007,4.388754156206908,0.9265873985545018,2.7473798504794996e-05
101,6.696072450219439,4.388798797680538,0.9266445699727233,2.744093419946118e-05
102,6.696461954375826,4.3888430283668995,0.9267012184003639,2.7408670265959298e-05
103,6.696847889463524,4.388886852124122,0.9267573486934211,2.7376995625836506e-05
104,6.697230288728983,4.388930272772745,0.9268129656614521,2.734589940796321e-05
105,6.697609185099172,4.388973294095984,0.9268680740681153,2.731537094457109e-05
106,6.697984611184702,4.389015919840195,0.9269226786316114,2.7285399767372506e-05
107,6.698356599283089,4.389058153715265,0.9269767840251003,2.7255975603762923e-05
108,6.698725181381951,4.389099999394916,0.9270303948772205,2.722708837308535e-05
109,6.699090389162139,4.389141460517175,0.9270835157724852,2.7198728182974767e-05
110,6.69945225400081,4.389182540684678,0.927136151251746,2.7170885325777155e-05
111,6.699810806974566,4.38922324346507,0.9271883058126285,2.714355027502958e-05
112,6.7001660788624395,4.389263572391372,0.9272399839099426,2.7116713682020202e-05
113,6.700518100148918,4.389303530962298,0.9272911899561455,2.7090366372405924e-05
114,6.7008669010269335,4.38934312264266,0.9273419283217545,2.7064499342895663e-05
115,6.701212511400788,4.389382350863691,0.9273922033357422,2.7039103758010772e-05
116,6.701554960889003,4.389421219023391,0.9274420192859724,2.701417094689715e-05
117,6.7018942788273215,4.389459730486877,0.9274913804196007,2.6989692400199264e-05
118,6.702230494271418,4.389497888586724,0.9275402909434912,2.6965659766999338e-05
119,6.702563635999831,4.389535696623283,0.9275887550246065,2.6942064851815355e-05
120,6.702893732516667,4.389573157865055,0.9276367767903929,2.6918899611657478e-05
121,6.703220812054379,4.389610275548958,0.9276843603292022,2.689615615313858e-05
122,6.703544902576478,4.38964705288068,0.9277315096906643,2.6873826729644448e-05
123,6.703866031780216,4.38968349303502,0.9277782288860545,2.685190373855962e-05
124,6.704184227099284,4.38971959915614,0.9278245218887071,2.6830379718540823e-05
125,6.704499515706405,4.389755374357985,0.927870392634352,2.680924734685016e-05
126,6.704811924515977,4.389790821724469,0.9279158450215206,2.678849943673617e-05
127,6.705121480186654,4.389825944309877,0.9279608829118983,2.6768128934863405e-05
128,6.70542820912382,4.389860745139095,0.9280055101306852,2.6748128918801766e-05
129,6.70573213748221,4.389895227207968,0.9280497304669652,2.6728492594548856e-05
130,6.706033291168326,4.389929393483574,0.9280935476740501,2.6709213294114353e-05
131,6.70633169584294,4.389963246904507,0.9281369654698273,2.6690284473146306e-05
132,6.706627376923574,4.389996790381144,0.9281799875371541,2.6671699708590973e-05
133,6.706920359586811,4.390030026796007,0.9282226175241276,2.6653452696424838e-05
134,6.707210668770802,4.3900629590039575,0.9282648590444983,2.6635537249398745e-05
135,6.7074983291775405,4.390095589832533,0.928306715677956,2.661794729485289e-05
136,6.707783365275225,4.390127922082209,0.9283481909704889,2.6600676872555065e-05
137,6.708065801300619,4.390159958526665,0.928389288434699,2.6583720132591236e-05
138,6.708345661261274,4.390191701913039,0.9284300115501656,2.6567071333284553e-05
139,6.708622968937813,4.390223154962247,0.9284703637637054,2.6550724839176197e-05
140,6.708897747886183,4.390254320369205,0.9285103484897502,2.6534675119017914e-05
141,6.709170021439871,4.39028520080308,0.9285499691106378,2.6518916743823607e-05
142,6.70943981271209,4.390315798907604,0.9285892289769245,2.6503444384948344e-05
143,6.709707144597948,4.3903461173012595,0.9286281314077134,2.6488252812205616e-05
144,6.7099720397765985,4.390376158577575,0.9286666796909497,2.647333689202212e-05
145,6.71023452071334,4.390405925305387,0.9287048770836968,2.6458691585635215e-05
146,6.7104946096617635,4.3904354200290605,0.9287427268124941,2.644431194730236e-05
147,6.7107523286658095,4.390464645268744,0.928780232073604,2.6430193122572434e-05
148,6.711007699561796,4.390493603520584,0.9288173960333416,2.641633034656933e-05
149,6.7112607439804846,4.390522297257024,0.9288542218283329,2.6402718942322216e-05
150,6.711511483349111,4.390550728926989,0.9288907125658321,2.6389354319115596e-05
151,6.71175993889333,4.390578900956136,0.9289268713240033,2.6376231970877568e-05
152,6.712006131639217,4.390606815747103,0.9289627011521797,2.6363347474603257e-05
153,6.712250082415244,4.390634475679706,0.9289982050711604,2.635069648879955e-05
154,6.712491811854132,4.3906618831111865,0.9290333860734954,2.633827475195992e-05
155,6.712731340394845,4.390689040376436,0.929068247123744,2.6326078081075207e-05
156,6.712968688284451,4.3907159497882144,0.9291027911587442,2.631410237016964e-05
157,6.713203875579973,4.39074261363736,0.9291370210878978,2.6302343588859007e-05
158,6.71343692215027,4.390769034193035,0.9291709397934198,2.629079778094487e-05
159,6.71366784767786,4.390795213702906,0.9292045501306077,2.6279461063030657e-05
160,6.713896671660722,4.39082115439338,0.9292378549280927,2.626832962316675e-05
161,6.7141234134140575,4.390846858469788,0.929270856988128,2.625739971951169e-05
162,6.71434809207218,4.390872328116639,0.9293035590867869,2.6246667679040713e-05
163,6.714570726590147,4.390897565497781,0.9293359639742726,2.6236129896250265e-05
164,6.714791335745571,4.390922572756628,0.9293680743751298,2.622578283191091e-05
165,6.715009938140319,4.390947352016354,0.929399892988517,2.621562301182774e-05
166,6.715226552202238,4.390971905380092,0.929431422488431,2.620564702563607e-05
167,6.715441196186782,4.39099623493114,0.9294626655239563,2.6195851525613126e-05
168,6.7156538881787435,4.391020342733146,0.929493624719503,2.618623322551355e-05
169,6.715864646093863,4.391044230830315,0.929524302675044,2.6176788899427834e-05
170,6.716073487680498,4.3910679012475615,0.929554701966359,2.6167515380658515e-05
171,6.716280430521244,4.391091355990754,0.9295848251452632,2.615840956062147e-05
172,6.716485492034469,4.391114597046858,0.929614674739817,2.6149468387773428e-05
173,6.716688689475988,4.391137626384149,0.9296442532545812,2.614068886654529e-05
174,6.716890039940548,4.391160445952397,0.9296735631708124,2.613206805631274e-05
175,6.717089560363454,4.391183057682994,0.9297026069467421,2.6123603070360174e-05
176,6.717287267522047,4.391205463489218,0.9297313870177171,2.6115291074905366e-05
177,6.717483178037276,4.391227665266349,0.9297599057964829,2.6107129288099147e-05
178,6.717677308375155,4.3912496648918555,0.9297881656733741,2.609911497907053e-05
179,6.717869674848286,4.391271464225593,0.9298161690165251,2.609124546698377e-05
180,6.718060293617323,4.391293065109925,0.9298439181721033,2.6083518120104848e-05
181,6.718249180692434,4.39131446936998,0.929871415464496,2.6075930354900768e-05
182,6.718436351934741,4.391335678813726,0.9298986631965205,2.6068479635144795e-05
183,6.718621823057737,4.3913566952321785,0.9299256636496368,2.6061163471040005e-05
184,6.7188056096287445,4.391377520399595,0.9299524190841536,2.6053979418360534e-05
185,6.718987727070271,4.391398156073577,0.9299789317394279,2.604692507760804e-05
186,6.719168190661447,4.3914186039952785,0.9300052038340578,2.6039998093187606e-05
187,6.719347015539342,4.39143886588953,0.9300312375661046,2.603319615258856e-05
188,6.7195242167003455,4.391458943465038,0.9300570351132397,2.602651698560364e-05
189,6.7196998090015505,4.391478838414521,0.9300825986329763,2.601995836353568e-05
190,6.719873807162006,4.391498552414841,0.9301079302628714,2.601351809842755e-05
191,6.720046225764115,4.391518087127193,0.9301330321206691,2.6007194042324638e-05
192,6.720217079254912,4.391537444197256,0.9301579063045317,2.600098408652388e-05
193,6.720386381947339,4.391556625255305,0.9301825548932033,2.599488616085465e-05
194,6.720554148021529,4.391575631916409,0.930206979946207,2.598889823296584e-05
195,6.720720391526127,4.391594465780525,0.9302311835040179,2.5983018307629384e-05
196,6.720885126379418,4.391613128432698,0.9302551675882366,2.5977244426059303e-05
197,6.721048366370701,4.391631621443155,0.9302789342017965,2.5971574665230152e-05
198,6.721210125161468,4.391649946367518,0.9303024853290963,2.5966007137233775e-05
199,6.721370416286602,4.391668104746846,0.9303258229362226,2.596053998861413e-05
200,6.72152925315558,4.391686098107863,0.9303489489710954,2.5955171399744466e-05
201,6.7216866490537335,4.391703927963038,0.9303718653636404,2.5949899584202114e-05
202,6.721842617143329,4.391721595810763,0.9303945740259794,2.594472278815248e-05
203,6.721997170464799,4.391739103135466,0.9304170768525605,2.593963928975967e-05
204,6.722150321937906,4.391756451407751,0.9304393757203664,2.593464739858594e-05
205,6.722302084362847,4.391773642084516,0.9304614724890591,2.59297454550187e-05
206,6.722452470421419,4.391790676609125,0.9304833690011379,2.592493182970744e-05
207,6.722601492678121,4.391807556411496,0.9305050670821174,2.5920204923000507e-05
208,6.722749163581287,4.391824282908235,0.9305265685406718,2.591556316440391e-05
209,6.722895495464166,4.391840857502795,0.9305478751688001,2.591100501204485e-05
210,6.723040500546022,4.3918572815855725,0.9305689887419953,2.5906528952140798e-05
211,6.723184190933235,4.391873556534041,0.9305899110193773,2.590213349849085e-05
212,6.723326578620341,4.3918896837128605,0.9306106437438657,2.589781719196218e-05
213,6.723467675491063,4.391905664474028,0.9306311886423203,2.5893578599998528e-05
214,6.723607493319441,4.3919215001570056,0.930651547425696,2.588941631613114e-05
215,6.723746043770781,4.391937192088768,0.930671721789207,2.5885328959491558e-05
216,6.723883338402746,4.391952741584013,0.930691713412437,2.5881315174358442e-05
217,6.724019388666335,4.391968149945228,0.9307115239595344,2.587737362967838e-05
218,6.724154205906913,4.391983418462816,0.9307311550793175,2.58735030186263e-05
219,6.724287801365182,4.391998548415214,0.9307506084054352,2.5869702058155815e-05
220,6.7244201861781665,4.392013541068997,0.9307698855565109,2.5865969488562205e-05
221,6.724551371380265,4.392028397679022,0.9307889881362826,2.586230407305707e-05
222,6.724681367904134,4.392043119488478,0.9308079177337498,2.5858704597341866e-05
223,6.724810186581655,4.392057707729079,0.930826675923277,2.5855169869211246e-05
224,6.7249378381449105,4.392072163621091,0.9308452642647829,2.585169871812733e-05
225,6.725064333227115,4.392086488373501,0.9308636843038383,2.5848289994838294e-05
226,6.725189682363551,4.392100683184101,0.9308819375718099,2.5844942570984116e-05
227,6.725313895992462,4.392114749239597,0.9309000255859962,2.5841655338712633e-05
228,6.725436984456024,4.392128687715708,0.9309179498497596,2.5838427210304752e-05
229,6.725558958001175,4.39214249977727,0.9309357118526567,2.583525711780476e-05
230,6.725679826780553,4.392156186578364,0.930953313070564,2.5832144012661733e-05
231,6.725799600853392,4.392169749262382,0.9309707549658008,2.5829086865373872e-05
232,6.725918290186373,4.392183188962159,0.9309880389872832,2.582608466513343e-05
233,6.726035904654472,4.392196506800041,0.9310051665705998,2.582313641949767e-05
234,6.726152454041894,4.392209703888024,0.9310221391381917,2.5820241154039117e-05
235,6.726267948042858,4.392222781327809,0.931038958099435,2.5817397912025358e-05
236,6.72638239626245,4.39223574021093,0.9310556248507832,2.581460575409083e-05
237,6.726495808217497,4.392248581618843,0.931072140775888,2.581186375791979e-05
238,6.726608193337342,4.392261306623008,0.9310885072456915,2.5809171017941578e-05
239,6.726719560964715,4.392273916285032,0.9311047256185816,2.580652664501718e-05
240,6.7268299203565,4.392286411656677,0.9311207972404915,2.5803929766137887e-05
241,6.726939280684542,4.392298793780035,0.9311367234450011,2.5801379524141348e-05
242,6.727047651036494,4.392311063687554,0.9311525055535051,2.5798875077400972e-05
243,6.727155040416531,4.392323222402196,0.931168144875248,2.5796415599571892e-05
244,6.727261457746193,4.392335270937453,0.9311836427075056,2.5794000279284555e-05
245,6.7273669118651185,4.392347210297505,0.9311990003356644,2.5791628319887246e-05
246,6.727471411531828,4.392359041477257,0.9312142190333323,2.5789298939173383e-05
247,6.72757496542446,4.39237076546245,0.9312293000624611,2.578701136911537e-05
248,6.7276775821415615,4.392382383229764,0.9312442446734359,2.578476485561365e-05
249,6.727779270202771,4.392393895746842,0.9312590541052042,2.57825586582308e-05
250,6.727880038049631,4.392405303972451,0.9312737295853687,2.578039204995281e-05
251,6.727979894046255,4.392416608856511,0.9312882723302977,2.5778264316938456e-05
252,6.728078846480088,4.392427811340189,0.9313026835452347,2.5776174758278102e-05
253,6.728176903562582,4.392438912356024,0.9313169644243822,2.5774122685767525e-05
254,6.728274073429924,4.392449912827951,0.9313311161510154,2.577210742366865e-05
255,6.7283703641437755,4.392460813671379,0.9313451398976065,2.5770128308474375e-05
256,6.728465783691916,4.392471615793345,0.9313590368258926,2.5768184688702714e-05
257,6.728560339988909,4.3924823200925065,0.9313728080869776,2.5766275924668497e-05
258,6.728654040876865,4.392492927459282,0.9313864548214452,2.5764401388271222e-05
259,6.728746894126079,4.392503438775884,0.9313999781594655,2.5762560462775756e-05
260,6.7288389074356525,4.392513854916436,0.9314133792208518,2.5760752542621955e-05
261,6.728930088434211,4.3925241767470125,0.9314266591152057,2.5758977033202173e-05
262,6.729020444680537,4.392534405125726,0.9314398189419641,2.5757233350678984e-05
263,6.72910998366425,4.392544540902812,0.9314528597905487,2.5755520921771444e-05
264,6.7291987128064,4.392554584920696,0.9314657827404069,2.5753839183579342e-05
265,6.729286639460138,4.39256453801408,0.9314785888611189,2.5752187583390797e-05
266,6.729373770911343,4.392574401009975,0.9314912792125122,2.5750565578486218e-05
267,6.729460114379214,4.392584174727799,0.9315038548447323,2.574897263596363e-05
268,6.729545677016952,4.392593859979479,0.9315163167983166,2.574740823257054e-05
269,6.7296304659123365,4.3926034575694795,0.9315286661043257,2.5745871854508834e-05
270,6.729714488088299,4.392612968294858,0.9315409037843804,2.5744362997278926e-05
271,6.729797750503578,4.392622392945396,0.931553030850806,2.5742881165496992e-05
272,6.729880260053304,4.392631732303586,0.9315650483066553,2.574142587274402e-05
273,6.729962023569587,4.392640987144777,0.9315769571458634,2.5739996641385487e-05
274,6.730043047822068,4.392650158237207,0.9315887583532588,2.5738593002433853e-05
275,6.730123339518542,4.392659246342056,0.9316004529047085,2.573721449536923e-05
276,6.730202905305498,4.392668252213535,0.9316120417671614,2.57358606680013e-05
277,6.730281751768705,4.392677176598931,0.9316235258987529,2.5734531076308325e-05
278,6.7303598854338,4.392686020238697,0.9316349062488776,2.5733225284295097e-05
279,6.730437312766788,4.392694783866484,0.9316461837582791,2.5731942863839455e-05
280,6.730514040174619,4.392703468209243,0.9316573593591034,2.5730683394562842e-05
281,6.73059007400575,4.392712073987247,0.931668433975009,2.57294464636756e-05
282,6.730665420550656,4.39272060191418,0.9316794085212377,2.5728231665843235e-05
283,6.7307400860424185,4.392729052697181,0.9316902839046717,2.5727038603058588e-05
284,6.730814076657169,4.392737427036936,0.9317010610239465,2.572586688449645e-05
285,6.730887398514732,4.39274572562769,0.9317117407694842,2.5724716126396616e-05
286,6.730960057679037,4.3927539491573535,0.9317223240236151,2.572358595192172e-05
287,6.7310320601586815,4.3927620983075215,0.9317328116606148,2.5722475991041513e-05
288,6.731103411907472,4.392770173753567,0.9317432045467975,2.5721385880407448e-05
289,6.731174118824856,4.392778176164682,0.9317535035405851,2.572031526322892e-05
290,6.731244186756482,4.392786106203939,0.9317637094925667,2.5719263789160934e-05
291,6.7313136214946825,4.39279396452832,0.9317738232455994,2.571823111417408e-05
292,6.73138242877898,4.392801751788837,0.9317838456348666,2.5717216900451767e-05
293,6.731450614296529,4.392809468630511,0.9317937774879285,2.5716220816274316e-05
294,6.731518183682658,4.392817115692491,0.9318036196248268,2.571524253590606e-05
295,6.7315851425212925,4.392824693608072,0.9318133728581203,2.5714281739492265e-05
296,6.731651496345468,4.392832203004759,0.9318230379929835,2.5713338112944556e-05
297,6.731717250637782,4.392839644504337,0.9318326158272429,2.5712411347848674e-05
298,6.731782410830859,4.392847018722883,0.9318421071514855,2.5711501141343052e-05
299,6.731846982307829,4.392854326270853,0.9318515127490936,2.5710607196033182e-05
300,6.731910970402757,4.3928615677531395,0.9318608333963088,2.5709729219893634e-05
301,6.731974380401115,4.392868743769095,0.9318700698623242,2.570886692615838e-05
302,6.732037217540212,4.392875854912609,0.9318792229093199,2.570802003323876e-05
303,6.732099487009656,4.39288290177214,0.9318882932925496,2.570718826461989e-05
304,6.732161193951773,4.3928898849307485,0.9318972817604,2.5706371348768414e-05
305,6.732222343462084,4.392896804966227,0.9319061890544355,2.570556901905772e-05
306,6.7322829405896725,4.392903662451048,0.9319150159094879,2.570478101365771e-05
307,6.732342990337679,4.392910457952459,0.9319237630537012,2.5704007075460135e-05
308,6.732402497663651,4.392917192032541,0.9319324312086048,2.5703246951988922e-05
309,6.732461467480033,4.392923865248271,0.9319410210891473,2.5702500395328335e-05
310,6.732519904654529,4.392930478151494,0.9319495334037895,2.5701767162020027e-05
311,6.732577814010559,4.392937031289052,0.9319579688545488,2.570104701299723e-05
312,6.7326352003276115,4.392943525202788,0.9319663281370619,2.570033971349877e-05
313,6.732692068341711,4.392949960429598,0.93197461194064,2.569964503299406e-05
314,6.732748422745753,4.392956337501494,0.9319828209483264,2.569896274510669e-05
315,6.732804268189953,4.392962656945617,0.931990955836958,2.5698292627536437e-05
316,6.732859609282208,4.392968919284322,0.9319990172772249,2.569763446198764e-05
317,6.7329144505885035,4.39297512503519,0.9320070059337063,2.569698803410095e-05
318,6.732968796633257,4.392981274711067,0.9320149224649573,2.5696353133369876e-05
319,6.733022651899793,4.3929873688201635,0.9320227675235483,2.5695729553085404e-05
320,6.733076020830604,4.39299340786602,0.9320305417561079,2.5695117090259198e-05
321,6.733128907827812,4.392999392347604,0.932038245803405,2.5694515545555683e-05
322,6.733181317253501,4.393005322759336,0.9320458803003792,2.5693924723231073e-05
323,6.733233253430078,4.393011199591126,0.9320534458762062,2.5693344431063206e-05
324,6.733284720640665,4.393017023328419,0.9320609431543396,2.5692774480293168e-05
325,6.733335723129428,4.39302279445224,0.9320683727525829,2.5692214685555826e-05
326,6.733386265101978,4.3930285134392415,0.9320757352831122,2.56916648648296e-05
327,6.733436350725661,4.393034180761712,0.9320830313525608,2.5691124839360046e-05
328,6.733485984129983,4.393039796887659,0.9320902615620463,2.5690594433615445e-05
329,6.733535169406906,4.393045362280828,0.9320974265072212,2.5690073475225337e-05
330,6.733583910611185,4.3930508774007055,0.9321045267783488,2.56895617949091e-05
331,6.733632211760761,4.393056342702649,0.9321115629603172,2.568905922644546e-05
332,6.733680076837032,4.393061758637821,0.9321185356327065,2.5688565606596348e-05
333,6.733727509785269,4.393067125653323,0.9321254453698412,2.568808077506489e-05
334,6.733774514514869,4.393072444192151,0.9321322927408261,2.568760457443576e-05
335,6.7338210948997075,4.393077714693286,0.9321390783096091,2.568713685012356e-05
336,6.733867254778488,4.3930829375916876,0.9321458026350189,2.5686677450321356e-05
337,6.733912997955044,4.393088113318415,0.9321524662707983,2.568622622596415e-05
338,6.7339583281986615,4.393093242300537,0.9321590697656847,2.5685783030653215e-05
339,6.734003249244411,4.39309832496128,0.9321656136634335,2.568534772062874e-05
340,6.734047764793426,4.393103361720003,0.9321720985028611,2.5684920154715487e-05
341,6.734091878513225,4.3931083529922565,0.9321785248178817,2.568450019428181e-05
342,6.734135594038029,4.3931132991898,0.9321848931376033,2.568408770317422e-05
343,6.734178914969095,4.393118200720673,0.9321912039862866,2.5683682547707818e-05
344,6.734221844874953,4.393123057989172,0.9321974578834783,2.5683284596580848e-05
345,6.734264387291745,4.393127871395949,0.9322036553439803,2.568289372086789e-05
346,6.7343065457235465,4.3931326413379805,0.9322097968779607,2.5682509793945033e-05
347,6.734348323642588,4.393137368208659,0.9322158829909303,2.568213269147683e-05
348,6.734389724489593,4.393142052397774,0.9322219141838233,2.5681762291356425e-05
349,6.734430751674073,4.393146694291615,0.9322278909530352,2.5681398473676185e-05
350,6.734471408574591,4.39315129427292,0.9322338137904583,2.5681041120678206e-05
351,6.734511698539061,4.393155852720946,0.9322396831835329,2.568069011671785e-05
352,6.7345516248850155,4.393160370011543,0.932245499615267,2.5680345348237422e-05
353,6.734591190899886,4.393164846517115,0.93225126356429,2.5680006703715577e-05
354,6.7346303998412775,4.393169282606686,0.9322569755049045,2.5679674073630578e-05
355,6.734669254937237,4.393173678645915,0.9322626359071053,2.5679347350429028e-05
356,6.734707759386562,4.393178034997171,0.932268245236633,2.56790264284926e-05
357,6.734745916358973,4.393182352019503,0.9322738039549948,2.567871120409843e-05
358,6.734783728995517,4.393186630068707,0.9322793125195271,2.5678401575385995e-05
359,6.73482120040868,4.393190869497356,0.932284771383408,2.5678097442327445e-05
360,6.734858333682772,4.393195070654788,0.9322901809957332,2.5677798706680124e-05
